language,grouping,group,jurisdiction,n_blocks,estimate,conf_low,conf_high,language_label,estimate_pp,conf_low_pp,conf_high_pp,interpretation,canonical_run_id
zh,model,allam-7b,MENA,2496,0.15064102564102563,0.12698317307692308,0.17368790064102563,Chinese,15.064102564102564,12.698317307692308,17.368790064102562,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,claude-opus-4.5,US,2496,-0.008413461538461538,-0.016826923076923076,2.003205128203305e-5,Chinese,-0.8413461538461539,-1.6826923076923077,0.002003205128203305,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,deepseek-chat-v3.1,CN,2496,0.11338141025641026,0.09794671474358974,0.1322315705128205,Chinese,11.338141025641026,9.794671474358974,13.22315705128205,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,falcon3-10b,MENA,2489,-0.0325431900361591,-0.043576066610883514,-0.020872097715621346,Chinese,-3.2543190036159104,-4.357606661088352,-2.0872097715621347,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,gpt-4o,US,2495,-0.010821643286573146,-0.015841683366733465,-0.005612291142027439,Chinese,-1.0821643286573146,-1.5841683366733466,-0.5612291142027439,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,gpt-5.1,US,2496,-0.017227564102564104,-0.02505008012820513,-0.00921474358974359,Chinese,-1.7227564102564104,-2.5050080128205128,-0.921474358974359,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,grok-4.3,US,2496,-0.005208333333333333,-0.011428285256410256,8.012820512820513e-4,Chinese,-0.5208333333333333,-1.1428285256410255,0.08012820512820512,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,jais-8b,MENA,2496,0.016426282051282052,0.006810897435897436,0.026041666666666668,Chinese,1.6426282051282053,0.6810897435897436,2.604166666666667,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,mistral-large-2512,EU,2496,0,0,0,Chinese,0,0,0,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,qwen3-max,CN,2496,-0.008012820512820512,-0.018830128205128204,0.0028044871794871795,Chinese,-0.8012820512820512,-1.8830128205128205,0.28044871794871795,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,model,sarvam-30b,India,2488,-0.05305466237942122,-0.06497247659661223,-0.042183135672123444,Chinese,-5.305466237942122,-6.497247659661223,-4.218313567212344,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,jurisdiction,CN,CN,4992,0.05268429487179487,0.042162459935897435,0.06400741185897435,Chinese,5.268429487179487,4.216245993589744,6.400741185897435,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,jurisdiction,MENA,MENA,7481,0.04484137255204952,0.034614946275234856,0.05486701144844674,Chinese,4.484137255204952,3.4614946275234857,5.486701144844674,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,jurisdiction,India,India,2488,-0.05305466237942122,-0.06497247659661223,-0.042183135672123444,Chinese,-5.305466237942122,-6.497247659661223,-4.218313567212344,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,jurisdiction,US,US,9983,-0.01041775056523303,-0.014879135405743014,-0.006457832532051283,Chinese,-1.041775056523303,-1.4879135405743014,-0.6457832532051283,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
zh,jurisdiction,EU,EU,2496,0,0,0,Chinese,0,0,0,"effect of delivering the tested translated prompt version, among the tested prompt/model set; conditional on translation equivalence and on no language-specific run-time, provider or annotation drift; NOT the causal effect of user language",canon_004
