model,prompt_language,n,n_issues,rate,conf_low,conf_high,interval_reliable,rate_pp,conf_low_pp,conf_high_pp,relates_to,note,canonical_run_id
allam-7b,ar,2496,624,0.16666666666666666,0.15023036858974356,0.18269230769230768,TRUE,16.666666666666664,15.023036858974356,18.269230769230766,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,en,2496,624,0.17067307692307693,0.1530448717948718,0.18709935897435898,TRUE,17.067307692307693,15.30448717948718,18.709935897435898,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,hi,2495,624,0.78436873747495,0.7680265217935871,0.8028056112224449,TRUE,78.436873747495,76.80265217935872,80.28056112224449,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ru,2496,624,0.6879006410256411,0.6670572916666667,0.7071414262820513,TRUE,68.7900641025641,66.70572916666667,70.71414262820514,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,zh,2496,624,0.3213141025641026,0.30166266025641025,0.3385416666666667,TRUE,32.131410256410255,30.166266025641026,33.85416666666667,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,2496,624,0.020833333333333332,0.014823717948717948,0.026842948717948716,TRUE,2.083333333333333,1.4823717948717947,2.684294871794872,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,2496,624,0.04006410256410257,0.030438701923076922,0.05050080128205127,TRUE,4.006410256410256,3.043870192307692,5.050080128205127,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,2496,624,0.08052884615384616,0.0689002403846154,0.09254807692307693,TRUE,8.052884615384617,6.89002403846154,9.254807692307693,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,2496,624,0.023637820512820512,0.016826923076923076,0.030458733974358967,TRUE,2.363782051282051,1.6826923076923077,3.0458733974358965,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,2496,624,0.031650641025641024,0.024028445512820514,0.038070913461538444,TRUE,3.165064102564102,2.4028445512820515,3.8070913461538445,"descriptive cell rates; the LANGUAGE EFFECT is c08/c09, which pairs within model x prompt_id","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
