model,prompt_language,code,n,group,share,n_refusals,panel_alpha,agreement_caveat,note,canonical_run_id
allam-7b,ar,A,208,neutrality,0.5,416,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ar,C,2,harm,0.004807692307692308,416,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ar,F,12,none given,0.028846153846153848,416,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ar,G,194,other,0.46634615384615385,416,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,en,A,264,neutrality,0.6197183098591549,426,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,en,C,17,harm,0.03990610328638498,426,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,en,F,10,none given,0.023474178403755867,426,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,en,G,135,other,0.31690140845070425,426,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,hi,A,74,neutrality,0.03781297904956566,1957,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,hi,F,755,none given,0.38579458354624424,1957,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,hi,G,1128,other,0.5763924374041901,1957,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ru,A,210,neutrality,0.12230634828188701,1717,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ru,F,136,none given,0.07920792079207921,1717,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,ru,G,1371,other,0.7984857309260338,1717,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,zh,A,177,neutrality,0.22069825436408977,802,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,zh,B,1,epistemic,0.0012468827930174563,802,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,zh,D,1,epistemic,0.0012468827930174563,802,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,zh,F,7,none given,0.008728179551122194,802,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
allam-7b,zh,G,616,other,0.7680798004987531,802,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,A,18,neutrality,0.34615384615384615,52,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,B,1,epistemic,0.019230769230769232,52,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,C,14,harm,0.2692307692307692,52,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,D,3,epistemic,0.057692307692307696,52,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,E,1,epistemic,0.019230769230769232,52,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ar,G,15,other,0.28846153846153844,52,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,A,30,neutrality,0.3,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,B,1,epistemic,0.01,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,C,23,harm,0.23,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,D,15,epistemic,0.15,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,E,2,epistemic,0.02,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,F,5,none given,0.05,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,en,G,24,other,0.24,100,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,A,24,neutrality,0.11940298507462686,201,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,B,3,epistemic,0.014925373134328358,201,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,C,76,harm,0.3781094527363184,201,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,D,4,epistemic,0.01990049751243781,201,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,E,2,epistemic,0.009950248756218905,201,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,hi,G,92,other,0.4577114427860697,201,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,A,19,neutrality,0.3220338983050847,59,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,B,1,epistemic,0.01694915254237288,59,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,C,12,harm,0.2033898305084746,59,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,D,6,epistemic,0.1016949152542373,59,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,F,1,none given,0.01694915254237288,59,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,ru,G,20,other,0.3389830508474576,59,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,A,23,neutrality,0.2911392405063291,79,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,B,1,epistemic,0.012658227848101266,79,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,C,18,harm,0.22784810126582278,79,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,D,3,epistemic,0.0379746835443038,79,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,E,1,epistemic,0.012658227848101266,79,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
claude-opus-4.5,zh,G,33,other,0.4177215189873418,79,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ar,A,154,neutrality,0.5923076923076923,260,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ar,B,1,epistemic,0.0038461538461538464,260,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ar,C,12,harm,0.046153846153846156,260,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ar,D,6,epistemic,0.023076923076923078,260,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ar,F,59,none given,0.22692307692307692,260,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ar,G,28,other,0.1076923076923077,260,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,en,A,88,neutrality,0.7096774193548387,124,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,en,C,12,harm,0.0967741935483871,124,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,en,F,3,none given,0.024193548387096774,124,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,en,G,21,other,0.1693548387096774,124,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,hi,A,133,neutrality,0.764367816091954,174,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,hi,C,11,harm,0.06321839080459771,174,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,hi,D,2,epistemic,0.011494252873563218,174,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,hi,F,11,none given,0.06321839080459771,174,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,hi,G,17,other,0.09770114942528736,174,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ru,A,95,neutrality,0.4148471615720524,229,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ru,C,11,harm,0.048034934497816595,229,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
deepseek-chat-v3.1,ru,D,2,epistemic,0.008733624454148471,229,0.3241741873302376,"the A-G taxonomy has the weakest inter-judge agreement of any construct here; NO canonical estimand rests on it, and these shares are descriptive only","DESCRIPTIVE composition of the analysis sample. No hypothesis test; intervals, where shown, are issue-clustered. This is not an estimand.",canon_006
